,Date,open,high,low,close,volume,NN,NP
0,1980-12-12,0.0004309500135666304,0.0004332705669408876,0.00044251190623458567,0.00043548369581489395,0.06302276526457593,0.0,0.0
1,1980-12-15,0.00039733193617669894,0.00039665846315325016,0.0004051188934741866,0.0003986845788530115,0.02351618246927463,0.0,0.0
2,1980-12-16,0.00034842743747766055,0.00034783685701229806,0.0003552559587463486,0.000349613593883978,0.014061409235158051,0.0,0.0
3,1980-12-17,0.00036065219289218106,0.000363091900257147,0.00037083638072984824,0.00036494655928476233,0.01146225222539612,0.0,0.0
4,1980-12-18,0.00037899480305491815,0.0003814034199084012,0.00038953847149068697,0.00038335161345222715,0.009711368293152308,0.0,0.0
5,1980-12-19,0.00041872525815210993,0.00042106653234500857,0.00043004756864778606,0.00042321732349426657,0.006366576229486546,0.0,0.0
6,1980-12-22,0.00045234333554204143,0.00045463309524111157,0.00046432449701148525,0.0004569498473759922,0.004848137233075103,0.0,0.0
7,1980-12-23,0.0004829107011192991,0.0004851431817308095,0.0004954909253591238,0.0004876212738640845,0.006140168824455019,0.0,0.0
8,1980-12-24,0.0005226411562164907,0.0005248062941674168,0.0005360000225162227,0.0005274869839061238,0.006282050798274775,0.0,0.0
9,1980-12-26,0.0005959951657445703,0.0005980359695001272,0.0006107916324176603,0.0006010907135164124,0.007302393503616858,0.0,0.0
10,1980-12-29,0.0006082199211590907,0.0006102400040960065,0.0006232559700044599,0.0006133570858370399,0.012367881845522228,0.0,0.0
11,1980-12-30,0.00058988278803731,0.000588882943553218,0.0006014433792275605,0.0005918909342759417,0.009095540151466554,0.0,0.0
12,1980-12-31,0.000565433277208269,0.0005644748743614597,0.000576514704053961,0.0005673581896346868,0.004630786124244837,0.0,0.0
13,1981-01-02,0.0005715456549155292,0.0005766789089573387,0.0005858629572440607,0.0005765579688751573,0.0027319826873804286,0.0,0.0
14,1981-01-05,0.0005562647106473785,0.0005553218484145502,0.0005671664508638612,0.0005581584103942161,0.0046277673588444165,0.0,0.0
15,1981-01-06,0.0005195849673628606,0.0005187042768694773,0.0005297678537228229,0.00052135379774581,0.0058986675924213895,0.0,0.0
16,1981-01-07,0.00048596688997292907,0.0004851431817308095,0.0004954909253591238,0.0004876212738640845,0.00731748733061896,0.0,0.0
17,1981-01-08,0.00047068594570477847,0.0004698881384859606,0.00047991050337562407,0.00047228830846330006,0.005180201427121343,0.0,0.0
18,1981-01-09,0.0005073602119483402,0.000509551250922568,0.0005204196005327232,0.0005121540185053395,0.002710851329577486,0.0,0.0
19,1981-01-12,0.0005073602119483402,0.0005065002422735981,0.0005141874317393233,0.0005060208323450257,0.0030066903388186817,0.0,0.0
20,1981-01-13,0.0004767983234120388,0.00047599015578390024,0.00048614267216902395,0.00047842149462361386,0.002919146142206491,0.0,0.0
21,1981-01-14,0.0004767983234120388,0.00047904116443287,0.0004892587565657239,0.00048148808770377075,0.001738808870642129,0.0,0.0
22,1981-01-15,0.0004920792676801894,0.0004973472163266887,0.0005048391785492235,0.000496821053104555,0.0017086212166379255,0.0,0.0
23,1981-01-16,0.0004890230788265592,0.00048819419037977933,0.0004986070097558236,0.0004906878669442413,0.0016180582546253147,0.0,0.0
24,1981-01-19,0.0005318097227773812,0.0005339593201143263,0.0005453482757063225,0.0005366867631465944,0.005415665128354131,0.0,0.0
25,1981-01-20,0.0005104164008019703,0.000509551250922568,0.0005204196005327232,0.0005121540185053395,0.003867038477938485,0.0,0.0
26,1981-01-21,0.0005226411562164907,0.0005278573028163867,0.0005360000225162227,0.0005274869839061238,0.0019561599794723954,0.0,0.0
27,1981-01-22,0.0005318097227773812,0.0005370103287632961,0.0005453482757063225,0.0005366867631465944,0.0046036172356410535,0.0,0.0
28,1981-01-23,0.0005318097227773812,0.0005339593201143263,0.0005422321913096226,0.0005336201700664376,0.0013252380107845393,0.0,0.0
29,1981-01-26,0.0005195849673628606,0.0005187042768694773,0.0005297678537228229,0.00052135379774581,0.003133478485636337,0.0,0.0
30,1981-01-27,0.0005165287785092304,0.0005156532682205075,0.0005235356849294231,0.0005152206115854964,0.0030066903388186817,0.0,0.0
31,1981-01-28,0.0004890230788265592,0.00048819419037977933,0.0004986070097558236,0.0004906878669442413,0.003607424653502334,0.0,0.0
32,1981-01-29,0.00046151737914388804,0.0004607351125390512,0.00047056225018552426,0.0004630885292228294,0.005729616729997849,0.0,0.0
33,1981-01-30,0.0004248376358593702,0.00042411754099397835,0.00043004756864778606,0.00042321732349426657,0.006037530800840726,0.0,0.0
34,1981-02-02,0.0003820509919085483,0.0003814034199084012,0.00038953847149068697,0.00038335161345222715,0.0030157466350199426,0.0,0.0
35,1981-02-03,0.0004034443138839593,0.0004058114891001595,0.0004144671466642864,0.0004078843580934822,0.002393880962533348,0.0,0.0
36,1981-02-04,0.00042789382471300025,0.0004302195582919178,0.00043939582183788575,0.00043241710273473705,0.0035681807032968693,0.0,0.0
37,1981-02-05,0.00042789382471300025,0.0004332705669408876,0.00043939582183788575,0.00043241710273473705,0.000881479496922746,0.0,0.0
38,1981-02-06,0.0004309500135666304,0.0004332705669408876,0.00044251190623458567,0.00043548369581489395,0.0016814523280341423,0.0,0.0
39,1981-02-09,0.0004003881250303291,0.00039970947180221995,0.0004051188934741866,0.0003986845788530115,0.0020708730646883692,0.0,0.0
40,1981-02-10,0.0003942757473230688,0.00039665846315325016,0.0004051188934741866,0.0003986845788530115,0.002285205408118215,0.0,0.0
41,1981-02-11,0.00037593861420128806,0.00037530140261046166,0.00038330630269728714,0.0003772184272919134,0.001678433562633722,0.0,0.0
42,1981-02-12,0.0003698262364940278,0.00036919938531252203,0.000377068549523248,0.00037107974544507607,0.0017750340554471735,0.0,0.0
43,1981-02-13,0.0003575960040385509,0.0003569898829592074,0.0003614881275397484,0.0003557467800442917,0.0013161817145832782,0.0,0.0
44,1981-02-17,0.0003667645705994413,0.00036919938531252203,0.000377068549523248,0.00037107974544507607,0.0014671199846042966,0.0,0.0
45,1981-02-18,0.0003942757473230688,0.00039970947180221995,0.0004051188934741866,0.0003986845788530115,0.0024059560241350294,0.0,0.0
46,1981-02-19,0.0003575960040385509,0.0003569898829592074,0.00036460421193644835,0.0003588133731244486,0.0028195268839926193,0.0,0.0
47,1981-02-20,0.0003239779266486194,0.0003234287878205397,0.0003303272835727491,0.0003250808492427229,0.0030972533008312925,0.0,0.0
48,1981-02-23,0.0003300903043558797,0.00033258181376744913,0.00033967553676284896,0.0003342806284831936,0.0017146587474387662,0.0,0.0
49,1981-02-24,0.00031480936008772904,0.00031427576187363035,0.00031786294598594943,0.0003128144769220955,0.0021010607186925725,0.0,0.0
50,1981-02-25,0.0003453712486240304,0.00034783685701229806,0.0003552559587463486,0.000349613593883978,0.0024391624435396533,0.0,0.0
51,1981-02-26,0.0003545398151849208,0.0003569898829592074,0.00036460421193644835,0.0003588133731244486,0.0012739189989773932,0.0,0.0
52,1981-02-27,0.00037593861420128806,0.0003814034199084012,0.0003864223870939871,0.0003802850203720703,0.0018022029440509567,0.0,0.0
53,1981-03-02,0.00037899480305491815,0.0003814034199084012,0.00038953847149068697,0.00038335161345222715,0.0013976883803946281,0.0,0.0
54,1981-03-03,0.0003728824253476579,0.0003722503939614918,0.0003801902183005872,0.0003741518342117565,0.0019923851642774395,0.0,0.0
55,1981-03-04,0.0003667645705994413,0.0003661429089061168,0.0003739524651265481,0.00036801315236491917,0.0016603209702311997,0.0,0.0
56,1981-03-05,0.00036370838174581114,0.000363091900257147,0.00037083638072984824,0.00036494655928476233,0.0005373402412748246,0.0,0.0
57,1981-03-06,0.00036065219289218106,0.00036004089160817727,0.00036460421193644835,0.0003588133731244486,0.0013765570225916855,0.0,0.0
58,1981-03-09,0.00030869698238046876,0.00030817374457569073,0.00031474686158924946,0.0003097478838419386,0.0018776720790614659,0.0,0.0
59,1981-03-10,0.00028118580565684125,0.0002807091989775272,0.0002866965176383109,0.0002821430504340031,0.0036376123075065373,0.0,0.0
60,1981-03-11,0.00026284867253506045,0.00026240314708370847,0.00026488392686141145,0.00026067689887290503,0.0038368508239342816,0.0,0.0
61,1981-03-12,0.00027812961680321105,0.0002807091989775272,0.0002866965176383109,0.0002821430504340031,0.007797471029285798,0.0,0.0
62,1981-03-13,0.000275073427949581,0.0002746071816795876,0.0002804643488449111,0.0002760098642736894,0.030984608069914606,0.0,0.0
63,1981-03-16,0.00029341603811231805,0.00029902071862878137,0.0003022825240024498,0.0002974815115213111,0.0048300246406725806,0.0,0.0
64,1981-03-17,0.0003209217377949893,0.0003264797964695095,0.0003303272835727491,0.0003250808492427229,0.005708485372194907,0.0,0.0
65,1981-03-18,0.0003575960040385509,0.000363091900257147,0.00036772029633314827,0.0003618799662046055,0.004790780690467116,0.0,0.0
66,1981-03-19,0.0003545398151849208,0.00035393887431023764,0.0003614881275397484,0.0003557467800442917,0.004908512541083511,0.0,0.0
67,1981-03-20,0.0003575960040385509,0.000363091900257147,0.00036772029633314827,0.0003618799662046055,0.0017810715862480143,0.0,0.0
68,1981-03-23,0.0003820509919085483,0.0003875054372063408,0.0003926545558873869,0.000386418206532384,0.0027802829337871546,0.0,0.0
69,1981-03-24,0.0003820509919085483,0.0003814034199084012,0.00038953847149068697,0.00038335161345222715,0.003607424653502334,0.0,0.0
70,1981-03-25,0.0003728824253476579,0.0003722503939614918,0.000377068549523248,0.00037107974544507607,0.0007637476463063518,0.0,0.0
71,1981-03-26,0.0003575960040385509,0.0003569898829592074,0.00036460421193644835,0.0003588133731244486,0.0014671199846042966,0.0,0.0
72,1981-03-27,0.0003362026820631399,0.00033563282241641886,0.0003427916211595489,0.0003373472215633505,0.0014641012192038762,0.0,0.0
73,1981-03-30,0.0003331464932095099,0.00033868383106538865,0.0003427916211595489,0.0003373472215633505,0.001147130852159738,0.0,0.0
74,1981-03-31,0.0003331464932095099,0.00033258181376744913,0.000336559452366149,0.0003312140354030367,0.001968235041074077,0.0,0.0
75,1981-04-01,0.0003239779266486194,0.0003234287878205397,0.0003303272835727491,0.0003250808492427229,0.00440437871921331,0.0,0.0
76,1981-04-02,0.0003728824253476579,0.00037530140261046166,0.00038330630269728714,0.0003772184272919134,0.0040451456365632864,0.0,0.0
77,1981-04-03,0.00037593861420128806,0.0003783524112594314,0.0003864223870939871,0.0003802850203720703,0.0020346478798833247,0.0,0.0
78,1981-04-06,0.0003667645705994413,0.0003661429089061168,0.0003739524651265481,0.00036801315236491917,0.002885939722801867,0.0,0.0
79,1981-04-07,0.00036065219289218106,0.00036004089160817727,0.00036772029633314827,0.0003618799662046055,0.0012527876411744508,0.0,0.0
80,1981-04-08,0.00038816336961580857,0.0003936074545042803,0.0003988867246807868,0.0003925513926926978,0.0027712266375858933,0.0,0.0
81,1981-04-09,0.0004003881250303291,0.0004027604804511898,0.0004113510622675865,0.0004048177650133253,0.0014973076386085,0.0,0.0
82,1981-04-10,0.00040955669159121945,0.0004119135063980991,0.00042069931545768625,0.00041401754425379587,0.00432287205340196,0.0,0.0
83,1981-04-13,0.00040955669159121945,0.0004119135063980991,0.00042069931545768625,0.00041401754425379587,0.001977291337275338,0.0,0.0
84,1981-04-14,0.00040955669159121945,0.0004119135063980991,0.00042069931545768625,0.00041401754425379587,0.0007094098690987853,0.0,0.0
85,1981-04-15,0.00037899480305491815,0.0003783524112594314,0.0003864223870939871,0.0003802850203720703,0.0044013599538128894,0.0,0.0
86,1981-04-16,0.00034231505977040026,0.0003417348397143585,0.0003490237899529487,0.0003434804077236642,0.0030308404620220447,0.0,0.0
87,1981-04-20,0.0003575960040385509,0.00036004089160817727,0.00036772029633314827,0.0003618799662046055,0.004576448347037271,0.0,0.0
88,1981-04-21,0.0004003881250303291,0.0004027604804511898,0.0004113510622675865,0.0004048177650133253,0.00365874366530948,0.0,0.0
89,1981-04-22,0.0004248376358593702,0.00042716854964294803,0.00043627973744118594,0.0004293505096545803,0.0023727496047304055,0.0,0.0
90,1981-04-23,0.00044317476898115095,0.00044547460153676686,0.00045497624382138545,0.0004477500681355215,0.007631438932262678,0.0,0.0
91,1981-04-24,0.00044317476898115095,0.0004424235928877971,0.00044874407502798556,0.00044161688197520775,0.004537204396831806,0.0,0.0
92,1981-04-27,0.00043400620242026053,0.0004332705669408876,0.00044251190623458567,0.00043548369581489395,0.005005113033896962,0.0,0.0
93,1981-04-28,0.0004217814470057401,0.00042106653234500857,0.00043004756864778606,0.00042321732349426657,0.004150802425577999,0.0,0.0
94,1981-04-29,0.00041261288044484965,0.0004119135063980991,0.00042069931545768625,0.00041401754425379587,0.0016512646740299386,0.0,0.0
95,1981-04-30,0.0004217814470057401,0.00042716854964294803,0.00043316365304448603,0.0004262839165744234,0.001512401465610602,0.0,0.0
96,1981-05-01,0.0004217814470057401,0.00042716854964294803,0.00043316365304448603,0.0004262839165744234,0.0020437041760845856,0.0,0.0
97,1981-05-04,0.0004217814470057401,0.00042106653234500857,0.00043004756864778606,0.00042321732349426657,0.0017599402284450717,0.0,0.0
98,1981-05-05,0.00041872525815210993,0.0004180155236960387,0.00042693148425108614,0.00042015073041410967,0.0021765298537030817,0.0,0.0
99,1981-05-06,0.0004003881250303291,0.00039970947180221995,0.00040823497787088653,0.0004017511719331684,0.0023667120739295647,0.0,0.0
100,1981-05-07,0.0004065005027375893,0.0004088624977491293,0.0004175832310609863,0.00041095095117363897,0.0010746804825496493,0.0,0.0
101,1981-05-08,0.00041261288044484965,0.00041496451504706894,0.00042381539985438617,0.00041708413733395277,0.0008784607315223256,0.0,0.0
102,1981-05-11,0.0004003881250303291,0.00039970947180221995,0.00040823497787088653,0.0004017511719331684,0.001421838503597991,0.0,0.0
103,1981-05-12,0.00039733193617669894,0.0004058114891001595,0.00040823497787088653,0.0004017511719331684,0.00038640197125380647,0.0,0.0
104,1981-05-13,0.00039733193617669894,0.0004027604804511898,0.0004051188934741866,0.0003986845788530115,0.00047394616786599703,0.0,0.0
105,1981-05-14,0.00039121955846943866,0.00039055644585531054,0.00039577064028408686,0.0003894847996125409,0.00047696493326641735,0.0,0.0
106,1981-05-15,0.0004003881250303291,0.0004088624977491293,0.0004113510622675865,0.0004048177650133253,0.00047394616786599703,0.0,0.0
107,1981-05-18,0.00041261288044484965,0.0004180155236960387,0.00042381539985438617,0.00041708413733395277,0.000374326909652125,0.0,0.0
108,1981-05-19,0.0004034443138839593,0.0004027604804511898,0.0004113510622675865,0.0004048177650133253,0.0032391352746510495,0.0,0.0
109,1981-05-20,0.0004217814470057401,0.00042716854964294803,0.00043316365304448603,0.0004262839165744234,0.0016029644276232128,0.0,0.0
110,1981-05-21,0.00046151737914388804,0.000463786121188021,0.0004736783345822242,0.00046615512230298626,0.00415382119097842,0.0,0.0
111,1981-05-22,0.0004951354565338195,0.0005003982249756585,0.0005079552629459234,0.0004998876461847119,0.004048164401963707,0.0,0.0
112,1981-05-26,0.0004951354565338195,0.000494296207677719,0.0005048391785492235,0.000496821053104555,0.01131433272077552,0.0,0.0
113,1981-05-27,0.0005348659116310113,0.0005370103287632961,0.0005484643601030225,0.0005397533562267514,0.01996007682757944,0.0,0.0
114,1981-05-28,0.0005348659116310113,0.0005370103287632961,0.0005484643601030225,0.0005397533562267514,0.009783818662762397,0.0,0.0
115,1981-05-29,0.0005379221004846415,0.0005400668051697012,0.0005515804444997225,0.0005428199493069082,0.00781558362168832,0.0,0.0
116,1981-06-01,0.0005379221004846415,0.0005400668051697012,0.0005515804444997225,0.0005428199493069082,0.006719771781335728,0.0,0.0
117,1981-06-02,0.0005012478342410799,0.0005003982249756585,0.0005110713473426234,0.0005029542392648688,0.005261708092932693,0.0,0.0
118,1981-06-03,0.0004981916453874497,0.0005034492336246283,0.0005110713473426234,0.0005029542392648688,0.005128882415314197,0.0,0.0
119,1981-06-04,0.0005134725896556002,0.0005156532682205075,0.0005266517693261229,0.0005182872046656531,0.007368806342426106,0.0,0.0
120,1981-06-05,0.00050430402309471,0.0005034492336246283,0.0005141874317393233,0.0005060208323450257,0.007586157451256372,0.0,0.0
121,1981-06-08,0.0004767983234120388,0.00047599015578390024,0.00048614267216902395,0.00047842149462361386,0.012413163326528533,0.0,0.0
122,1981-06-09,0.0004890230788265592,0.0004912451990287491,0.0005017230941525235,0.0004937544600243981,0.015930025018018257,0.0,0.0
123,1981-06-10,0.0004981916453874497,0.0005065002422735981,0.0005110713473426234,0.0005029542392648688,0.0032119663860472663,0.0,0.0
124,1981-06-11,0.0005318097227773812,0.0005339593201143263,0.0005453482757063225,0.0005366867631465944,0.005065488341905369,0.0,0.0
125,1981-06-12,0.0005256973450701209,0.0005248062941674168,0.0005360000225162227,0.0005274869839061238,0.0032904542864581957,0.0,0.0
126,1981-06-15,0.0005226411562164907,0.000521755285518447,0.0005328839381195228,0.0005244203908259669,0.019187272885071827,0.0,0.0
127,1981-06-16,0.0005073602119483402,0.0005065002422735981,0.0005173035161360232,0.0005090874254251826,0.004833043406073001,0.0,0.0
128,1981-06-17,0.0004951354565338195,0.000494296207677719,0.0005048391785492235,0.000496821053104555,0.0035289367530914047,0.0,0.0
129,1981-06-18,0.0004920792676801894,0.000494296207677719,0.0005017230941525235,0.0004937544600243981,0.002919146142206491,0.0,0.0
130,1981-06-19,0.00047068594570477847,0.0004698881384859606,0.00047991050337562407,0.00047228830846330006,0.0035198804568901433,0.0,0.0
131,1981-06-22,0.00044317476898115095,0.0004424235928877971,0.00045186015942468553,0.00044468347505536465,0.0012739189989773932,0.0,0.0
132,1981-06-23,0.00045234333554204143,0.00045768410389008136,0.00046432449701148525,0.0004569498473759922,0.0018384281288560012,0.0,0.0
133,1981-06-24,0.0004401185801275208,0.00043937258423882723,0.00044562799063128564,0.00043855028889505085,0.002916127376806071,0.0,0.0
134,1981-06-25,0.0004492871466884113,0.0004515766188347065,0.00046120841261478534,0.0004538832542958353,0.003082159473829191,0.0,0.0
135,1981-06-26,0.0004462309578347811,0.00044547460153676686,0.00045186015942468553,0.00044468347505536465,0.003018765400420363,0.0,0.0
136,1981-06-29,0.0004217814470057401,0.00042106653234500857,0.00042693148425108614,0.00042015073041410967,0.0012407125795727693,0.0,0.0
137,1981-06-30,0.0003667645705994413,0.0003661429089061168,0.0003739524651265481,0.00036801315236491917,0.0046519174820477795,0.0,0.0
138,1981-07-01,0.00036065219289218106,0.00036004089160817727,0.00036772029633314827,0.0003618799662046055,0.022785641242372902,0.0,0.0
139,1981-07-02,0.0003575960040385509,0.00036004089160817727,0.00036772029633314827,0.0003618799662046055,0.0038942073665422685,0.0,0.0
140,1981-07-06,0.00034231505977040026,0.0003417348397143585,0.00034590770555624874,0.0003404138146435073,0.0020406854106841655,0.0,0.0
